Model;Name;Price
MD16GSD43200-SI;Kompiuterio atmintis PNY MD16GSD43200-SI RAM modulis 16GB DDR4 3200MHZ 25600;27.89€
DDR-C300U16G26;MEMORY DIMM 16GB PC21300 DDR4/DDR-C300U16G26 DAHUA;28.29€
SP016GXLZU320BSI;Silicon Power 16 GB | DDR4 | 3200 MHz | PC/server | Registered No | ECC No;28.29€
PSD58G560081;PATRIOT SIGNATURE SERIES 8GB 1x8GB DDR5 5600MHz UDIMM Single;28.39€
MD16GD4320016AXR-SI;Memory DDR4 16GB 3200MHz 25600;28.79€
F3-1600C11D-16GIS;G.Skill | 16GB (8GBx2) GB | DDR3 | 1600 MHz | PC/server | Registered No | ECC No;29.49€
AFLD416EH1P;Atminties modulis AFOX DDR4 16GB 2400MHZ (AFLD416EH1P);29.89€
AD4U320016G22-SGN;ADATA 16GB DDR4 3200MHz U-DIMM 22-22-22;29.99€
AFLD416FH1P;Atminties modulis AFOX DDR4 16GB 2666MHZ (AFLD416FH1P);29.99€
F4-3200C16D-16GFX;G.Skill Flare X DDR4-3200MHz CL16-18-18-38 1.35V 16GB (2x8GB);30.19€
F4-3600C18D-16GVK;G.SKILL RipjawsV DDR4 16GB 2x8GB 3600MHz CL18 1.35V XMP 2.0;30.19€
PSP416G2666KH1;Patriot Premium DDR4 16GB ( KIT 2x8GB ) 2666MHz CL19 DIMM RADIATOR;30.29€
PSD58G560082;Patriot Memory Signature Line atminties modulis 8 GB 1 x 8 GB DDR5 5600 MHz (PSD58G560082);30.29€
MD16GD4320016VRGB-SI;Memory DDR4 16GB 3200MHz 25600;30.59€
AFLD416PH1P;AFOX DDR4 16GB 3200MHZ CL22;30.59€
MD16GSD43200-TB;Memory 16GB DDR4 DIMM 3200 MD16GSD43200-TB;30.69€
AFLD416PH1C;AFOX DDR4 16GB 3200MHZ CL16 XMP2;30.79€
PSP416G3200KH1;PATRIOT SL Premium DDR4 16GB 2x8GB 3200MHz UDIMM KIT with HS;31.29€
AX4U32008G16A-DB10;ADATA XPG GAMMIX D10 DDR4 16GB 2x8GB DIMM 3200MHz CL16 Heatsink;31.29€
SP016GXLZU320BSD;SILICON POWER XPOWER Zenith RGB 16GB DDR4 3200MHz CL16 DIMM 1.35V;31.49€
PSD58G480041;PATRIOT Signature Series DDR5 8GB 1x8GB 4800MHz UDIMM Single;31.59€
KVR32N22S8/16;KINGSTON 16GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx8;31.59€
KVR56U46BS6-8;Kingston KVR56U46BS6-8 8GB 5600MT/s DDR5 Non-ECC CL46 DIMM 1Rx16 | Kingston;31.59€
KF432C16BB1/16;KINGSTON 16GB 3200MHz DDR4 CL16 DIMM 1Gx8 FURY Beast Black;31.69€
KVR26N19D8/16;MEMORY DIMM 16GB PC21300 DDR4/KVR26N19D8/16 KINGSTON;31.69€
KVR32N22D8/16;KINGSTON 16GB 3200MHz DDR4 Non-ECC CL22 DIMM 2Rx8;31.69€
PSP416G26662H1;Patriot Premium DDR4 16GB 2666MHz CL19 DIMM RADIATOR;32.19€
PSP416G266681H1;PATRIOT SL Premium DDR4 16GB 2666MHz UDIMM with HS;32.19€
KF552C40BBA-8;Kingston | 8 GB | DDR5 | 5200 MHz | PC/server | Registered No | ECC No;32.39€
KCP432SD8/16;KINGSTON 16GB DDR4 3200MHz SODIMM;32.49€
KCP432NS8/16;KINGSTON 16GB DDR4 3200MHz Single Rank Module;32.49€
KCP432ND8/16;KINGSTON 16GB DDR4 3200MHz Dual Rank Module;32.59€
LD4BU008G-R3200GDXG;MEMORY DIMM 16GB PC25600 DDR4/K2 LD4BU008G-R3200GDXG LEXAR;32.79€
KCP426ND8/16;KINGSTON 16GB DDR4 2666MHz Module;32.89€
KF432C16BB/16;KINGSTON 16GB 3200MHz DDR4 CL16 DIMM FURY Beast Black;32.89€
PSP416G32002H1;PATRIOT Signature Premium DDR4 16GB 1x16GB 3200MHz PC4-25600 UDIMM;33.19€
PSP416G320081H1;PATRIOT Signature Premium 16GB DDR4 3200MHz PC4-25600 UDIMM;33.19€
AX4U32008G16A-DTBKD35;ADATA GAMMIX D35 DDR4 16GB (2X 8GB), 3200 MHz;33.19€
F4-2400C17S-16GIS;G.Skill Aegis DDR4 16GB 2400MHz CL17 1.2V;33.49€
IR-X3200D464L16A/16G;GOODRAM 16GB IRDM X DDR4 3200MHz DIMM CL16 Black;33.49€
PVS416G320C6;Patriot Viper Steel DDR4 16GB 3200MHz CL16-16-16-39;33.79€
AX4U36008G18I-DB10;ADATA XPG Gammix D10 16 GB (2x8 GB), DDR4, 3600 MHz;33.89€
GR2666D464L19/16G;GOODRAM DDR4 16GB 2666MHz CL19 1.2V;34.19€
SP016GXLZU320BDI;Silicon Power 16 GB | DDR4 | 3200 MHz | PC/server | Registered No | ECC No;34.39€
F4-3200C16D-16GVKB;G.Skill RipjawsV DDR4 16GB (2x8GB) 3200MHz CL16 1.35V XMP 2.0;34.69€
PVS416G320C6K;Patriot Viper Steel DDR4 16GB KIT (2x8GB) 3200MHz CL16-18-18-36;35.19€
F4-2400C17D-16GIS;G.Skill Aegis atminties modulis 16 GB 2 x 8 GB DDR4 2400 MHz;35.19€
F4-2666C19D-16GIS;G.Skill Aegis DDR4 16GB (2x8GB) 2666MHz CL19 1.2V;35.29€
IRP-K3600D4V64L18S/16GDC;GOODRAM 16GB 2x8GB IRDM PRO DDR4 3600MHz DIMM CL18 1.35V Deep Black;35.49€
IRP-C3600D4V64L18S/16GDC;GOODRAM IRDM PRO DDR4 16GB 2x8GB 3600MHz CL18 1.35V Crimson White;35.49€
AX4U36008G18I-DTBKD35;ADATA XPG GAMMIX D35 16GB 2X8GB DDR4 3600MHz U-DIMM;35.49€
KF432C16BBK2/16;KINGSTON 16GB 3200MHz DDR4 CL16 DIMM Kit of 2 FURY Beast Black;35.79€
DDR-C600UHW16G32;MEMORY DIMM 16GB PC25600 DDR4/DDR-C600UHW16G32 DAHUA;35.99€
DDR-C600UHD16G32;MEMORY DIMM 16GB PC25600 DDR4/DDR-C600UHD16G32 DAHUA;35.99€
IRP-K3600D4V64L18S/16G;Goodram IRP-K3600D4V64L18S/16G IRDM DEEP BLACK atminties modulis 16 GB 1 x 16 GB DDR4 3600 MHz;36.19€
MD16GD4360018XR-SI;Memory DDR4 16GB 3600MHz 28800;36.39€
IRP-K3600D4V64L18/16G;GOODRAM 16GB IRDM PRO DDR4 3600MHz DIMM CL18 1.35V Deep Black;36.59€
CMK16GX4M2E3200C16;Corsair Vengeance LPX DDR4 16GB (2x8GB) 3200MHz CL16 1.35V XMP 2.0 Black;36.79€
PVS416G360C8K;PATRIOT Viper Steel 16GB 2x8GB DDR4 3600MHZ PC4-28800 UDIMM;36.79€
F3-1333C9D-16GIS;G.Skill 16GB DDR3-1333 atminties modulis 2 x 8 GB 1333 MHz;36.99€
IR-X3200D464L16/16G;GOODRAM 16GB IRDM X DDR4 3200MHz DIMM CL16 Black;37.19€
F3-2400C11D-8GXM;G.Skill RipjawsX DDR3 8GB (2x4GB) 2400MHz CL11 1.65V XMP;37.29€
MD16GSD54800-BLK;Kompiuterio atmintis PNY Performance RAM modulis 16GB DDR5 UDIMM 4800MHZ (MD16GSD54800-BLK);37.29€
CT16G56C46U5;MEMORY DIMM 16GB DDR5-5600/CT16G56C46U5 CRUCIAL;37.69€
LD4BU008G-R3600GDWG;MEMORY DIMM 16GB PC28800 DDR4/K2 LD4BU008G-R3600GDWG LEXAR;38.19€
KF436C16RB12/16;MEMORY DIMM 16GB PC28800 DDR4/KF436C16RB12/16 KINGSTON;38.29€
PVS416G360C7K;Patriot Viper Steel DDR4 16GB KIT (2x8GB) 3600MHz CL17-19-19-39;38.39€
PVS416G373C7K;Patriot Viper Steel DDR4 16GB KIT (2x8GB) 3733MHz CL17-21-21-41;38.79€
KF436C17BBK2/16;KINGSTON 16GB 3600MHz DDR4 CL17 DIMM Kit of 2 FURY Beast Black;38.89€
KF432C16BB12A/16;MEMORY DIMM 16GB PC25600 DDR4/KF432C16BB12A/16 KINGSTON;39.19€
KF432C16BB2A/16;MEMORY DIMM 16GB PC25600 DDR4/KF432C16BB2A/16 KINGSTON;39.19€
CMK16GX4M2Z3200C16;Corsair Vengeance LPX DDR4 16GB (2x8GB) 3200MHz CL16 1.35V XMP 2.0 Black;39.49€
CMK16GX4M2D3000C16;Corsair Vengeance LPX DDR4 16GB (2x8GB) 3000MHz CL16 1.35V XMP 2.0 Black;39.49€
CMK16GX4M2D3600C18;Corsair Vengeance LPX DDR4 16GB (2x8GB) 3600MHz CL18 1.35V XMP 2.0 Juoda;39.49€
CMK16GX4M1D3000C16;Corsair Vengeance LPX, 16GB (1 x 16GB), DDR4 DRAM, 3000MHz, C16, Black;39.79€
LD5S16G56C46ST-BGS;Lexar | 16 GB | DDR5 | 5600 MHz | PC/server | Registered No | ECC Yes;39.79€
MD16GSD55600-BLK;Kompiuterio atmintis PNY Performance RAM modulis 16GB DDR5 UDIMM 5600MHZ (MD16GSD55600-BLK);39.99€
DDR-C600UHW16G36;MEMORY DIMM 16GB PC28800 DDR4/DDR-C600UHW16G36 DAHUA;41.19€
DDR-C600UHD16G36;MEMORY DIMM 16GB PC28800 DDR4/DDR-C600UHD16G36 DAHUA;41.19€
SP016GBSVU480F02;SILICON POWER DDR5 16GB 4800MHz SODIMM;41.19€
LD4U08G36C18LG-RGD;Lexar | 16 Kit (8GBx2) GB | DDR4 | 3600 MHz | PC/server | Registered No | ECC No;41.19€
KF432C16RB2K2/16;MEMORY DIMM 16GB PC25600 DDR4/K2 KF432C16RB2K2/16 KINGSTON;41.29€
CMV16GX4M1A2133C15;Corsair DDR4 16GB 2133MHz CL15 1.2V;41.69€
IR-X3200D464L16SA/16GDC;GOODRAM 16GB 2x8GB IRDM X DDR4 3200MHz DIMM CL16 Black;41.79€
KCP3L16SD8/8;KINGSTON KCP3L16SD8/8 DDR3L SODIMM 8GB Kingston 1600MHz 1.35V branded;41.89€
PSD516G560081;PATRIOT MEMORY Signature DDR5 16GB 5200Mhz Single Channel UDIMM;42.19€
SP016GBLVU480F02;Silicon Power 16 GB | DDR5 | 4800 MHz | PC/server | Registered No | ECC Yes;42.19€
KF436C18BB2A/16;MEMORY DIMM 16GB PC28800 DDR4/KF436C18BB2A/16 KINGSTON;42.29€
CMK16GX4M2A2133C13;Corsair Vengeance LPX DDR4 16GB (2x8GB) 2133MHz CL13 1.2V XMP 2.0 Black;42.39€
CMK16GX4M2A2400C16;Corsair Vengeance LPX DDR4 16GB (2x8GB) 2400MHz CL16 1.2V XMP 2.0 Black;42.39€
R021D408GX2-3200C16D;Memory ToughRAM H-One DDR4 2x8GB 3200MHz CL16 XMP2 black;42.79€
R021D408GX2-3600C18D;Memory ToughRAM H-One DDR4 2x8GB 3600MHz CL18 XMP2 black;42.89€
F3-10666CL9D-16GBXL;G.Skill 16GB DDR3-1333 CL9 RipjawsX atminties modulis 2 x 8 GB 1333 MHz;43.19€
LD5U16G56C46ST-BGS;Lexar 16 GB | DDR5 | 5600 MHz | PC/server | Registered No | ECC Yes;43.19€
KF436C18BB/16;Kingston | 16 GB | DDR4 | 3600 MHz | PC/server | Registered No | ECC No;43.29€
CMK16GX4M2A2400C14;Corsair Vengeance LPX DDR4 16GB (2x8GB) 2400MHz CL14 1.2V XMP 2.0 Black;43.59€
CMK16GX4M2A2666C16;Corsair Vengeance LPX Black DDR4 16GB (2x8GB) 2666MHz CL16 1.20V;43.59€
KVR56S46BS8-16;KINGSTON 16GB 5600MT/s DDR5 Non-ECC CL46 SODIMM 1Rx8;43.89€
CT2K8G48C40U5;MEMORY DIMM 16GB DDR5-4800/KIT2 CT2K8G48C40U5 CRUCIAL;44.29€
KCP3L16ND8/8;Kingston KCP3L16ND8/8 8G DDR3L-1600U11 2RX8 UDIMM | Kingston;44.29€
AX4U32008G16A-DT50;ADATA SPECTRIX D50 16GB 2x8GB DDR4 3200MHz RGB U-DIMM;44.49€
KF436C16RB2K2/16;KINGSTON 16GB 3600MT/s DDR4 CL16 DIMM Kit of 2 FURY Renegade Black;44.49€
AD5U560016G-S;Memory Premier DDR5 5600 DIMM 16GB Single Tray;44.49€
KF552C40BB-16;KINGSTON 16GB 5200MHz DDR5 CL40 DIMM FURY Beast Black;44.69€
KVR56U46BS8-16;KINGSTON 16GB 5600MT/s DDR5 Non-ECC CL46 DIMM 1Rx8;44.79€
KF556C40BB-16;KINGSTON 16GB 5600MHz DDR5 CL40 DIMM FURY Beast Black;44.89€
F3-12800CL10D-16GBXL;G.Skill RipjawsX DDR3 16GB (2x8GB) 1600MHz CL10 1.5V XMP;44.99€
F4-3200C18S-16GRS;G.Skill | 16 GB | DDR4 | 3200 MHz | PC/server | Registered No | ECC No;45.19€
PVSR416G320C6K;PATRIOT Viper Steel RGB DDR4 16GB 2x8GB 3200MHz w/ Black heatshield Dual Kit;45.19€
CMK16GX4M2B3200C16;Corsair Vengeance LPX DDR4 16GB (2x8GB) 3200MHz CL16 1.35V XMP 2.0 Black;45.59€
SP016GXLWU560FSJ;Silicon Power 16 GB | DDR5 | 5600 MHz | PC/server | Registered No | ECC Yes;46.19€
7D5956CC7CH00200PT;RAM ATMINTIS PATRIOT DDR5 16GB 5600MHZ 1 RANK BULK HYNIX CHIP (7D5956CC7CH00200PT);46.99€
CMK16GX4M2Z3600C18;Corsair Vengeance LPX DDR4 16GB (2x8GB) 3600MHz CL18 1.35V XMP 2.0 Black;47.29€
F3-1600C10D-16GAO;G.Skill 16GB PC3-12800 Kit atminties modulis 2 x 8 GB DDR3 1600 MHz;47.39€
CMK16GX4M2B3000C15;Corsair Vengeance LPX DDR4 16GB (2x8GB) 3000MHz CL15 1.35V XMP 2.0 Black;47.49€
KF432C16BB2AK2/16;KINGSTON 16GB 3200MT/s DDR4 CL16 DIMM Kit of 2 FURY Beast RGB;47.89€
KCP556US8-16;KINGSTON 16GB DDR5 5600MT/s Module DIMM;48.29€
F4-3600C16D-16GVKC;G.SKILL RipjawsV DDR4 16GB 2x8GB 3600MHz CL16 1.35V XMP 2.0;48.39€
PV316G160C0K;DDR3 Patriot ViperX 3RD  2x8GB  1600MHz CL10 1.5V;48.59€
PV316G160C9K;DDR3 Patriot ViperX 3RD Black  2x8GB  1600MHz CL9 1.5V, XMP1.3;48.59€
PV316G186C0K;DDR3 Patriot ViperX 3RD Black  2x8GB  1866MHz CL10 1.5V;48.59€
AX4U36008G18I-DT50;ADATA | 16 GB | DDR4 | 3600 MHz | PC/server | Registered No | ECC No;48.69€
F4-3200C16D-32GIS;G.Skill Aegis DDR4 DDR4-3200MHz CL16-18-18-38 1.35V 32GB (2x16GB);49.19€
F4-3200C16D-16GTZRX;G.Skill Trident Z RGB (for AMD) DDR4 16GB (2x8GB) 3200MHz CL16 1.35V XMP 2.0;49.29€
F4-3600C18D-16GTZRX;MEMORY DIMM 16GB PC28800 DDR4/K2 F4-3600C18D-16GTZRX G.SKILL;49.29€
CMH16GX4M2E3200C16;CORSAIR DDR4 16GB 2x8GB 3200MHz DIMM CL16 VENGEANCE RGB Pro SL Black 1.35V XMP 2.0;49.79€
AX4U320016G16A-DTBKD35;ADATA GAMMIX D35 DDR4 32GB (2X 16GB), 3200 MHz, PC/server, Registered No, ECC No;50.29€
PSD516G56002;Patriot Memory Signature Line atminties modulis 16 GB 1 x 16 GB DDR5 5600 MHz (PSD516G56002);50.29€
SP016GXLWU64AFSJ;Silicon Power 16 GB | DDR5 | 6400 MHz | PC/server | Registered No | ECC Yes;50.39€
KF556C40BBK2-16;KINGSTON 16GB 5600MHz DDR5 CL40 DIMM Kit of 2 FURY Beast Black;50.89€
