Model;Name;Price
NF-F12 PWM CH.BK.S;Noctua NF-F12 PWM chromax.black.swap Kompiuterio korpusui Ventiliatorius 12 cm Juoda;29.59€
NF-A14 5V PWM;Noctua NF-A14 Kompiuterio korpusui Ventiliatorius 14 cm Rusvai gelsvas, Ruda;29.59€
BL075;BE QUIET LIGHT WINGS 140mm PWM high-speed;30.29€
NF-A15 PWM;Noctua NOC-NF-A15-PWM Kompiuterio korpusui Ventiliatorius 14 cm Rusvai gelsvas, Ruda 1 vnt;30.29€
CO-9051025-WW;CORSAIR LX RGB Series iCUE LINK LX120 RGB 120mm RGB Fan Single Fan;30.69€
CO-9051041-WW;CORSAIR RX MAX Series iCUE LINK RX120 MAX 120mm Fan Single Fan;30.69€
CO-9051043-WW;CORSAIR RX MAX Series iCUE LINK RX140 MAX 140mm Fan Single Fan;30.69€
NF-F12 IPPC-3000 PWM;Noctua NF-F12 industrialPPC-3000 PWM Kompiuterio korpusui Ventiliatorius 12 cm Juoda, Ruda;31.59€
FAN-01;SAVIO FAN-01 4 vnt. 120 mm ARGB ventiliatorių, įskaitant valdiklį ir nuotolinio valdymo pultą;31.59€
RF-R12SF-B1;NZXT F120 RGB Kompiuterio korpusui Ventiliatorius 12 cm Juoda 1 vnt (RGB LED veikia tik su NZXT RGB & Fan Controller (2022));31.69€
RF-R12SF-W1;NZXT F120 RGB Kompiuterio korpusui Ventiliatorius 12 cm Balta 1 vnt;31.69€
NF-S12A PWM CH.BK.S;Noctua NF-S12A PWM chromax.black.swap Kompiuterio korpusui Ventiliatorius 12 cm Juoda 1 vnt;33.59€
BL098;BE QUIET BL098 SilentWings PRO 4 120mm PWM;33.79€
NF-A14 IPPC-3000 PWM;Noctua NF-A14 industrialPPC-3000 PWM Kompiuterio korpusui Aušintuvas;34.49€
NF-A15 HS-PWM CH.BKS;Noctua NF-A15 HS-PWM chromax.black.swap Kompiuterio korpusui Ventiliatorius Juoda;34.49€
NF-A14 IPPC-2000;Noctua NF-A14 industrialPPC-2000 Kompiuterio korpusui Ventiliatorius 14 cm Juoda, Ruda;34.49€
NF-A12X25 LS-PWM;Noctua NF-A12x25 Kompiuterio korpusui Ventiliatorius 12 cm Rusvai gelsvas, Ruda;35.19€
BL099;BE QUIET BL099 SilentWings PRO 4 140mm PWM;35.39€
RF-R14SF-W1;Fan F140 RGB 140mm white;35.99€
SAVGFAN-01 WHITE;Fan set FAN-01 white SAVIO;35.99€
R-FC120-WHAMN3-G-1;Deepcool | RGB PWM fan | FC120 | N/A | Case fan;37.19€
CL-F043-PL14SW-B;THERMALTAKE Riing 14 LED RGB Set of 3 high performance casefan 3 pieces 140x140x25mm RGB LED Noise 28.1 dBA with LNC;37.59€
FD-FAN-PRI-AL18-PWM-WT;Fractal Design | Prisma AL-18 PWM | White | ARGB Fan;37.89€
CO-9051035-WW;CORSAIR iCUE LINK RX140 MAX RGB 140mm Single Fan;37.99€
NF-A14X25RG2PWM;Noctua NF-A14X25R G2 PWM Kompiuterio aušinimo sistema Kompiuterio korpusui Ventiliatorius 14 cm;39.19€
CL-F088-PL12SW-C;Thermaltake CL-F088-PL12SW-C Kompiuterio aušinimo sistema Kompiuterio korpusui Ventiliatorius 12 cm Juoda, Balta;40.29€
AEROPGSDUO12-PRO-ARG;Aerocool Duo 12 Pro Kompiuterio korpusui Ventiliatorius 12 cm Juoda 3 vnt;40.79€
RF-U24HF-W1;CASE FAN 240MM/F240 RGB CORE NZXT;40.79€
RF-U24HF-B1;CASE FAN 240MM/F240 RGB CORE NZXT;40.79€
R-FD12-BKAPN3-G;Deepcool R-FD12-BKAPN3-G ARGB-3 IN 1 Performance 120mm Fan Black 3-Pack | Deepcool;41.79€
R-FD12-WHAPN3-G;Deepcool | Performance 120mm Fan, 3-Pack | R-FD12-BKAPN3-G ARGB-3 IN 1;41.79€
BL124;BE QUIET LIGHT WINGS LX 120mm PWM high-speed Triple-Pack;42.19€
ACFAN00258A;CASE FAN 120MM ARGB/3PCS ACFAN00258A ARCTIC;42.89€
G99.12SLLCD1W1B.00;CASE FAN 120MM/G99.12SLLCD1W1B.00 LIAN LI;42.99€
G99.12SLLCD1W1W.00;CASE FAN 120MM/G99.12SLLCD1W1W.00 LIAN LI;42.99€
AEROPGSMIRAGE12-A-P);Aerocool Mirage 12 ARGB Pro Kompiuterio korpusui Aušinimo rinkinys 12 cm Juoda;43.99€
BL121;BE QUIET LIGHT WINGS LX 120mm PWM Triple-Pack;44.19€
CL-F082-PL12BL-A;Thermaltake TOUGHFAN 12 Kompiuterio korpusui Ventiliatorius 12 cm Juoda 2 vnt;45.19€
CO-9051027-WW;CORSAIR LX RGB Series iCUE LINK LX140 RGB 140mm RGB Fan Single Fan;45.79€
RF-U28HF-W1;CASE FAN 280MM/F280 RGB CORE NZXT;45.79€
RF-U28HF-B1;CASE FAN 280MM/F280 RGB CORE NZXT;45.79€
BL130;BE QUIET LIGHT WINGS LX 140mm PWM high-speed Triple-Pack;46.19€
BL127;BE QUIET LIGHT WINGS LX 140mm PWM Triple-Pack;46.19€
BL125;BE QUIET LIGHT WINGS LX 120mm PWM high-speed White Triple-Pack;46.89€
BL122;BE QUIET LIGHT WINGS LX 120mm PWM White Triple-Pack;46.89€
BL128;BE QUIET LIGHT WINGS LX 140mm PWM White Triple-Pack;49.19€
CL-F085-PL14BL-A;Thermaltake TOUGHFAN 14 Kompiuterio korpusui Ventiliatorius 14 cm Juoda 2 vnt;49.59€
FD-FAN-PRI-AL14-PWM-3P;FRACTAL DESIGN Prisma AL-14 ARGB PWM 3-Pack;49.69€
CF-APR12HB3-RGB;COUGAR APOLAR 120 ARGB ELITE Universal Modular Fan (3pcs pack), Black;49.89€
CL-F081-PL20SW-A;THERMALTAKE Pure 20 ARGB Sync Case Fan;51.19€
CL-F116-PL14SW-A;CASE FAN 140MM 2-ARGB SET/PURE/CL-F116-PL14SW-A THERMALTAKE;51.19€
90DA0030-B09030;ASUS TUF Gaming TF120 ARGB 3in1 - Triple Fan Kit with ARGB Controller;51.79€
MFZ-M2DW-243P2-R1;Cooler Master MFZ-M2DW-243P2-R1 Kompiuterio aušinimo sistema Kompiuterio korpusui Orinis aušintuvas 12 cm Balta 3 vnt;51.79€
CL-F079-PL12SW-A;CASE FAN 120MM 3-ARGB SET/PURE/CL-F079-PL12SW-A THERMALTAKE;52.59€
90DA0093-B09020;ASUS TUF GAMING TR120 FAN ARGB WHITE 3IN1;54.29€
90DA00D0-B09020;ASUS TUF GAMING TR120 FAN ARGB REVERSE BLACK 3IN1;54.29€
90DA00D3-B09020;ASUS TUF GAMING TR120 FAN ARGB REVERSE WHITE 3IN1;55.79€
MFZ-M2DN-243P2-R1;3 COOLER MASTER ventiliatorių rinkinys „Mobius 120P ARGB“ ventiliatoriai;57.00€
CL-F080-PL14SW-A;CASE FAN 140MM 3-ARGB SET/PURE/CL-F080-PL14SW-A THERMALTAKE;60.69€
CO-9050139-WW;CORSAIR SP140 RGB ELITE White 140mm RGB LED Fan with AirGuide Dual Pack;63.69€
CL-F063-PL12SW-A;THERMALTAKE Pure Plus RGB 12 TT 3Pack;64.69€
CL-F069-PL20SW-A;THERMALTAKE Riing Plus 20 RGB TT Premium;65.29€
BL100;BE QUIET Light Wings White 120mm triple pack;68.19€
BL101;BE QUIET Light Wings White 120mm high speed triple pack;71.19€
R-FL12-BKAPN3-G;Deepcool | Fan | FL12-3 IN 1;72.19€
NF-A14X25RG2PWMSX2-PP;Noctua NF-A14X25R G2 PWM SX2-PP Kompiuterio aušinimo sistema Kompiuterio korpusui Ventiliatorius 14 cm;72.99€
CL-F064-PL14SW-A;CASE FAN 140MM 3-RGB SET/PURE+/CL-F064-PL14SW-A THERMALTAKE;74.29€
BL103;BE QUIET Light Wings White 140mm high speed triple pack;75.59€
CL-F051-PL14SW-A;THERMALTAKE Riing 14 LED RGB Set of 3 with software high performance casefan 140x140x25mm RGB LED Noise 28.1 dBA with LNC;77.39€
BL078;BE QUIET LIGHT WINGS 140mm PWM Triple-Set;78.39€
G99.12RSL1W3W.00;CASE FAN 120MM/G99.12RSL1W3W.00 LIAN LI;89.89€
G99.12SL1W3W.00;CASE FAN 120MM/G99.12SL1W3W.00 LIAN LI;89.89€
G99.12SL1W3B.00;CASE FAN 120MM/G99.12SL1W3B.00 LIAN LI;89.89€
UF-SL120V2-3W;Lian Li UNI FAN SL V2 120 Kompiuterio korpusui Ventiliatorius 12 cm Balta 3 vnt;91.19€
UF-AL120V2-3W;Lian Li UF-AL120V2-3W Kompiuterio aušinimo sistema Kompiuterio korpusui Ventiliatorius 12 cm Balta 3 vnt;95.79€
RF-R12TF-B1;NZXT F120 RGB Triple Pack Kompiuterio korpusui Ventiliatorius 12 cm Juoda 3 vnt;98.19€
RF-R12TF-W1;TRIPLE PACK CASE FAN NZXT F120 RGB CONTROLLE;98.19€
CL-F073-PL12SW-A;THERMALTAKE Riing Duo 12 RGB 3 Pack Fan Two individual addressable LED rings RGB spectrum;99.19€
CL-F053-PL12SW-A;THERMALTAKE Riing Plus 12 LED RGB 3er Set high performance casefan 3 pieces 12x12x2,5cm Software Noise 18.7 dBA with LNC;101.89€
CL-F056-PL14SW-A;THERMALTAKE Riing Plus 14LED RGB 3er Set high performance casefan 3 pieces 14x14x2,5cm Software Noise 27.2 dBA with LNC;108.39€
CL-F077-PL14SW-A;Case Fan Ring Trio 14 LED RGB Plus TT Premium (3x140mm, 500-1400 RPM);114.49€
CL-F138-PL14SW-A;Thermaltake SWAFAN 14 RGB Kompiuterio korpusui Ventiliatorius 14 cm Juoda 3 vnt;114.49€
CL-F137-PL12SW-A;Thermaltake SWAFAN 12 RGB Kompiuterio korpusui Ventiliatorius 12 cm Juoda 3 vnt;117.59€
CL-F135-PL12SW-A;Thermaltake TOUGHFAN 12 RGB Kompiuterio korpusui Ventiliatorius 12 cm Balta 3 vnt;117.59€
CL-F145-PL12SW-A;Thermaltake SWAFAN 12 RGB Radiator Fan TT Premium Edition White Kompiuterio korpusui Orinis aušintuvas 12 cm Balta 3 vnt;120.69€
CL-F144-PL14SW-A;Thermaltake SWAFAN 14 R Gb;123.39€
CL-F088-PL12SW-A;Fan Riing Quad 12 RGB TT Premium 3Pack;123.79€
CL-F143-PL12SW-A;Thermaltake SWAFAN EX12 RGB PC Cooling Fan TT Premium Edition Kompiuterio korpusui Orinis aušintuvas 12 cm Juoda 3 vnt;123.79€
CO-9051026-WW;CORSAIR LX RGB Series iCUE LINK LX120 RGB 120mm RGB Fan Triple Fan Kit;129.29€
G99.12SLLCD1W3B.00;CASE FAN 120MM/G99.12SLLCD1W3B.00 LIAN LI;133.59€
G99.12SLLCD1W3W.00;CASE FAN 120MM/G99.12SLLCD1W3W.00 LIAN LI;133.59€
G99.12RSLLCD1W3W.00;CASE FAN 120MM/G99.12RSLLCD1W3W.00 LIAN LI;133.59€
G99.12RSLLCD1W3B.00;CASE FAN 120MM/G99.12RSLLCD1W3B.00 LIAN LI;133.59€
CL-F057-PL14SW-A;THERMALTAKE Riing Plus 14 RGB 5 Pack;134.99€
CL-F054-PL12SW-A;THERMALTAKE Riing Plus 12 RGB 5 Pack;136.19€
